"",0
"enticing short side",1
"h enticing short",1
"level quiet hours",1
"short side level",1
"side level quiet",1
"audusd edging higher",1
"care bp rate",1
"doesn t care",1
"t care bp",1
"daily descending tl",1
"daily price past",1
"descending tl daily",1
"head daily descending",1
"lots resistance head",1
"price past tl",1
"resistance head daily",1
"added back audusd",1
"audusd covered rba",1
"back audusd covered",1
"covered rba meeting",1
"rba meeting night",1
"audusd broken higher",1
"back weeks consolidation",1
"bps back weeks",1
"broken higher interest",1
"cute bps back",1
"higher interest rate",1
"interest rate cute",1
"rate cute bps",1
"weeks consolidation range",1
"audusd rising due",1
"due cut worked",1
"rising due cut",1
"audusd traders forgot",1
"case audusd traders",1
"forgot waves ll",1
"ll video updated",1
"traders forgot waves",1
"waves ll video",1
"audusd intraday earlier",1
"earlier hits target",1
"expect pullback push",1
"hits target resistance",1
"intraday earlier hits",1
"pullback push higher",1
"resistance expect pullback",1
"target resistance expect",1
"audusd usdmxn opinion",1
"testing tl res",1
"audusd gbpaud trades",1
"balls hold rba",1
"didn t balls",1
"gbpaud trades yesterday",1
"hold rba congrat",1
"nice trades audusd",1
"t balls hold",1
"trades audusd gbpaud",1
"trades yesterday didn",1
"yesterday didn t",1
"absorbed gov bonds",1
"audusd foreigners absorbed",1
"bonds issuance absorbed",1
"foreigners absorbed gov",1
"gov bonds issuance",1
"issuance absorbed q",1
"audusd ewf members",1
"knew side nov",1
"members knew side",1
"side nov nov",1
"article el audusd",1
"audusd punto de",1
"el audusd punto",1
"punto de breakout",1
"read article el",1
"am didn t",1
"audusd holding euraud",1
"didn t fault",1
"fault sold audusd",1
"gbpusd morning am",1
"morning am didn",1
"sold audusd holding",1
"sold gbpusd morning",1
"t fault sold",1
"audusd harvest reached",1
"harvest reached runner",1
"reached runner stop",1
"runner stop breakeven",1
"stop breakeven entry",1
"term audusd harvest",1
"a f continued",1
"continued strength heading",1
"f continued strength",1
"heading resistance holding",1
"resistance holding support",1
"strength heading resistance",1
"audusd gains lt",1
"e e t",1
"e t w",1
"gains lt r",1
"lt r e",1
"t w e",1
"w e e",1
"audusd handle week",1
"careful audusd handle",1
"handle week high",1
"high top weekly",1
"top weekly atr",1
"week high top",1
"aud usd caught",1
"cut nasdaq audusd",1
"rba cut nasdaq",1
"usd caught short",1
"eurusd morning audusd",1
"morning audusd gbpusd",1
"post showing eurusd",1
"showing eurusd morning",1
"smiled post showing",1
"distribution list report",1
"join distribution list",1
"list report inbox",1
"report inbox audusd",1
"cusp breakout audusd",1
"usd cusp breakout",1
"banks anymore audusd",1
"central banks anymore",1
"currency stronger markets",1
"cut rates currency",1
"don t obey",1
"markets don t",1
"nuts cut rates",1
"obey central banks",1
"rates currency stronger",1
"stronger markets don",1
"t obey central",1
"audusd options play",1
"eurusd options pinned",1
"expiry audusd options",1
"options pinned expiry",1
"pinned expiry audusd",1
"agency zone usd",1
"debt rating agency",1
"global debt rating",1
"grading global debt",1
"handy grading global",1
"rating agency zone",1
"zone usd eurusd",1
"appears kind flat",1
"audusd appears kind",1
"flat formation h",1
"formation h short",1
"good pair strugglesresistance",1
"h short play",1
"kind flat formation",1
"play good pair",1
"short play good",1
"audusd hod eslod",1
"eslod yep correlations",1
"hod eslod yep",1
"yep correlations money",1
"november high ct",1
"audusd bounced perfectly",1
"bounced perfectly x",1
"cliff offers republicans",1
"compared usd eurusd",1
"factbox fiscal cliff",1
"fiscal cliff offers",1
"obama compared usd",1
"offers republicans obama",1
"republicans obama compared",1
"car cliff thelma",1
"cliff thelma louise",1
"driving car cliff",1
"louise matter usd",1
"matter usd eurusd",1
"thelma louise matter",1
"forexcom audusd continues",1
"account short de",1
"de audusd nice",1
"mega account short",1
"rob mega account",1
"short de audusd",1
"audusd eurusd bot",1
"bot longs audi",1
"eurusd bot longs",1
"gonna squeeze audusd",1
"squeeze audusd eurusd",1
"forexfactory news rba",1
"news rba cuts",1
"currency watch eurusd",1
"uploaded video currency",1
"video currency watch",1
"watch eurusd audusd",1
"cuts retes audusd",1
"rba cuts retes",1
"retes audusd gains",1
"find usd eurusd",1
"post showing reaction",1
"reaction t find",1
"showing reaction t",1
"t find usd",1
"approximate pip drop",1
"audusd monday moody",1
"drop audusd monday",1
"monday moody hours",1
"pip drop audusd",1
"resistance support audusd",1
"falling market reaction",1
"market reaction similar",1
"reaction similar moody",1
"similar moody hours",1
"usd downgrade audusd",1
"clos buy audusd",1
"k ord clos",1
"kangarooea v k",1
"master real kangarooea",1
"ord clos buy",1
"real kangarooea v",1
"v k ord",1
"cycle aud usd",1
"easing cycle aud",1
"usd range top",1
"vulnerable nab audusd",1
"cut rates ye",1
"report aussie coat",1
"audusd eurusd audusd",1
"eurusdand audusd eurusd",1
"rates yesterday ba",1
"aud usd wk",1
"implied vol return",1
"pure short term",1
"return aud usd",1
"risk wk implied",1
"short term risk",1
"term risk wk",1
"usd wk libor",1
"vol return aud",1
"wk implied vol",1
"wk libor audusd",1
"fxstreetnews audusd surge",1
"aud usd surge",1
"gdp eyed audusd",1
"usd surge set",1
"audjpy euraud audnzd",1
"clear triple top",1
"top audusd hour",1
"triple top audusd",1
"atypically wide potential",1
"australia q gdp",1
"extreme volatility aussie",1
"forecasts atypically wide",1
"gdp forecasts atypically",1
"potential extreme volatility",1
"q gdp forecasts",1
"volatility aussie audusd",1
"wide potential extreme",1
"currency wheel turns",1
"turns xauusd audusd",1
"wheel turns xauusd",1
"xauusd audusd correlation",1
"audusd nzdusd work",1
"eurcad eurnzd usdjpy",1
"eurnzd usdjpy usdcad",1
"longs eurcad eurnzd",1
"nzdusd work trades",1
"usdcad usdchf short",1
"usdjpy usdcad usdchf",1
"work trades smal",1
"current moves weekly",1
"moves weekly outlook",1
"perspective current moves",1
"audusd supported trend",1
"buying sentiment remain",1
"dip buying sentiment",1
"sentiment remain bullish",1
"supported trend dip",1
"trend dip buying",1
"aussie soakin supply",1
"barrier pair real",1
"interesting punches audusd",1
"pair real interesting",1
"real interesting punches",1
"soakin supply barrier",1
"supply barrier pair",1
"attractive play yen",1
"play yen weakness",1
"stubborn attractive play",1
"weakness audusd audjpy",1
"yen weakness audusd",1
"audusd high stil",1
"high stil ideas",1
"ideas waiting break",1
"stil ideas waiting",1
"open support lies",1
"long audusd hit",1
"audusd testing res",1
"break uptrend continuation",1
"res break uptrend",1
"testing res break",1
"uptrend continuation form",1
"analysis audusd short",1
"sell audusd bears",1
"data action audusd",1
"audusd shows strength",1
"rate cut yesterday",1
"shows strength interest",1
"strength interest rate",1
"post audusd rallies",1
"audusd sharp rally",1
"builds upside audusd",1
"pair reversing c",1
"rally pair reversing",1
"sharp rally pair",1
"upside audusd sharp",1
"fx u asia",1
"u asia session",1
"audusd spy pm",1
"back careful shorts",1
"careful shorts es",1
"est tweeted plan",1
"eurusd audusd spy",1
"pm est tweeted",1
"spy pm est",1
"audusd pushes higher",1
"pushes higher choppy",1
"changed time year",1
"daily range eurusd",1
"eurusd pips audusd",1
"fx changed time",1
"range eurusd pips",1
"thought fx changed",1
"time year daily",1
"year daily range",1
"china sea laws",1
"clarification china sea",1
"sea laws audusd",1
"seeks clarification china",1
"u seeks clarification",1
"audusd battle initial",1
"battle initial shorts",1
"initial shorts short",1
"shorts short covers",1
"win audusd battle",1
"aud basket soft",1
"audusd time express",1
"basket soft soft",1
"express long euraud",1
"soft audusd time",1
"soft soft audusd",1
"time express long",1
"audusd parity miners",1
"buying ccy market",1
"ccy market manipulation",1
"manipulation rage stil",1
"market manipulation rage",1
"miners buying ccy",1
"parity miners buying",1
"talking audusd parity",1
"trader talking audusd",1
"bring sideways move",1
"bullish run bring",1
"close nov high",1
"current bullish run",1
"daily close nov",1
"high weaken current",1
"nov high weaken",1
"run bring sideways",1
"weaken current bullish",1
"audusd breakout happen",1
"aud employment report",1
"audusd supper tight",1
"range res aud",1
"res aud employment",1
"supper tight range",1
"tight range res",1
"audusd scalps updated",1
"eurusd audusd scalps",1
"scalps updated monday",1
"updated monday report",1
"data rate cut",1
"rate likelihood cut",1
"softer data rate",1
"break losing patience",1
"holding short yest",1
"opening range break",1
"range break losing",1
"scalp update holding",1
"short yest opening",1
"update holding short",1
"yest opening range",1
"data interest rate",1
"rate likelihood cuts",1
"softer data interest",1
"continued hold threshold",1
"daily rsi continued",1
"rsi continued hold",1
"advance breach bullish",1
"audusd daily r",1
"breach bullish interim",1
"cap advance breach",1
"continuing cap advance",1
"daily r pivot",1
"pivot continuing cap",1
"r pivot continuing",1
"bad news staggering",1
"barrier huge magnet",1
"huge magnet parity",1
"magnet parity attract",1
"news staggering barrier",1
"resilience audusd bad",1
"staggering barrier huge",1
"tradingfloorcom short usdjpy",1
"large cta stops",1
"bro audusd short",1
"audusd target mar",1
"westpac audusd target",1
"attainable mkt heavy",1
"audusd h attainable",1
"h attainable mkt",1
"audusd rallied evening",1
"evening news rba",1
"news rba rate",1
"oasis understand audusd",1
"rallied evening news",1
"understand audusd rallied",1
"audusd shorted target",1
"shorted target higher",1
"aud usd settles",1
"daily highs audusd",1
"usd settles daily",1
"audusd shorts tight",1
"shorts tight sl",1
"tight sl pip",1
"bullshit fundamentals audusd",1
"stop bullshit fundamentals",1
"audusd challenging key",1
"challenging key resistance",1
"level free daily",1
"resistance level free",1
"audusd gmt hope",1
"don t sec",1
"gmt hope don",1
"hope don t",1
"sec tweet lol",1
"short audusd gmt",1
"t sec tweet",1
"audusd shorts good",1
"audusd top scenario",1
"h bull flag",1
"scenario h bull",1
"top scenario h",1
"audusd dimitrv s",1
"dimitrv s long",1
"audusd butting hour",1
"butting hour starting",1
"hour starting roll",1
"roll short stop",1
"starting roll short",1
"audusd leading downward",1
"leading downward spy",1
"article focusing audusd",1
"audusd article focusing",1
"bullish audusd article",1
"focusing audusd price",1
"price action peak",1
"everyt time politicians",1
"politicians talk audusd",1
"time politicians talk",1
"audusd fails breakout",1
"audusd sell commodity",1
"commodity sell rba",1
"current aud high",1
"rba statement rba",1
"rba thinks current",1
"sell commodity sell",1
"sell rba statement",1
"statement rba thinks",1
"thinks current aud",1
"coming support zone",1
"pivot week range",1
"support zone week",1
"week pivot week",1
"bearish projections pips",1
"call bearish projections",1
"short call bearish",1
"short term action",1
"term action audusd",1
"hahahaaaa audusd happy",1
"audusd data relative",1
"bar set real",1
"bears bar set",1
"data relative expectation",1
"expectation bears bar",1
"low thursday employment",1
"real low thursday",1
"relative expectation bears",1
"set real low",1
"thursday employment data",1
"audusd bad fro",1
"bad fro gbpusd",1
"big eurusd audusd",1
"eurusd audusd bad",1
"fro gbpusd sad",1
"gbpusd sad usdmxn",1
"sad usdmxn incom",1
"line terribly wrong",1
"straight line terribly",1
"terribly wrong audusd",1
"thinking straight line",1
"wrong audusd happen",1
"audusd takes bids",1
"bids reported earlier",1
"reported earlier tni",1
"takes bids reported",1
"added audusd dip",1
"audusd dip average",1
"average targeting highs",1
"dead aiming atm",1
"dip average targeting",1
"eurusd dead aiming",1
"highs eurusd dead",1
"targeting highs eurusd",1
"aud usd stands",1
"usd stands au",1
"fxstreetnews audusd stands",1
"audusd matter time",1
"downside hard pick",1
"hard pick imposs",1
"matter time testing",1
"testing downside hard",1
"time testing downside",1
"aud t break",1
"aussie dollars average",1
"break glass ceiling",1
"ceiling audusd range",1
"dollars average true",1
"fundamental report aud",1
"glass ceiling audusd",1
"holds aussie dollars",1
"range top holds",1
"report aud t",1
"t break glass",1
"top holds aussie",1
"fxstreetnews flash australia",1
"audusd targeting larger",1
"decline ready withstand",1
"larger decline ready",1
"ready withstand shakes",1
"targeting larger decline",1
"audusd hr breach",1
"breach fib targets",1
"fib targets possibly",1
"hr breach fib",1
"audusd trapped range",1
