"",0
"potential bias change",1
"swing highs potential",1
"usdcad swing highs",1
"audcad gbpcad eurcad",1
"close trades cad",1
"crosses usdcad audcad",1
"trades cad crosses",1
"usdcad audcad gbpcad",1
"watching week close",1
"weak watching week",1
"week close trades",1
"audusd usdcad hg",1
"preview published website",1
"published website eurusd",1
"bid reverting piece",1
"breaks roll roll",1
"piece sh t",1
"reverting piece sh",1
"roll bid reverting",1
"roll roll bid",1
"sh t pair",1
"t pair planet",1
"usdcad breaks roll",1
"breaks north wait",1
"finally usdcad breaks",1
"usdcad breaks north",1
"analysis canadian offers",1
"canadian offers range",1
"offers range usdcad",1
"range usdcad retail",1
"retail traders bought",1
"traders bought ticke",1
"closely rejection long",1
"hedging position short",1
"long opened hedging",1
"opened hedging position",1
"rejection long opened",1
"usdcad watching closely",1
"watching closely rejection",1
"thinking shorting usdcad",1
"abcd hr climb",1
"bearish abcd hr",1
"hr climb imo",1
"resistance bearish abcd",1
"tested resistance bearish",1
"usdcad tested resistance",1
"bearish bullish waiting",1
"big move eurcad",1
"bullish expansion usdcad",1
"bullish waiting big",1
"eurcad bullish expansion",1
"expansion usdcad complet",1
"generally bearish bullish",1
"move eurcad bullish",1
"waiting big move",1
"audusd inverse correlation",1
"usdcad audusd inverse",1
"close weekly ma",1
"give close weekly",1
"ma golden upside",1
"usdcad give close",1
"weekly ma golden",1
"audusd continuing push",1
"continuing push lower",1
"lower usdcad making",1
"making nice push",1
"push lower usdcad",1
"usdcad making nice",1
"cad unconfirmed trades",1
"offers usd cad",1
"pips wow playing",1
"talk offers usd",1
"trades pips wow",1
"unconfirmed trades pips",1
"usd cad unconfirmed",1
"wow playing usdcad",1
"longed usdcad sl",1
"community outlook changing",1
"outlook changing crowd",1
"buffet fat pitch",1
"explains warren buffet",1
"fat pitch maximising",1
"maximising probability erratic",1
"pitch maximising probability",1
"probability erratic market",1
"usdcad video explains",1
"video explains warren",1
"warren buffet fat",1
"swis banks usdcad",1
"cad rises usdcad",1
"hammer test bars",1
"moving hammer test",1
"test bars bank",1
"usdcad moving hammer",1
"picking usdcad good",1
"usdcad good luck",1
"volatility picking usdcad",1
"audusd strong china",1
"highs audusd strong",1
"pushing week highs",1
"strong china data",1
"usdcad pushing week",1
"week highs audusd",1
"lots open time",1
"open time price",1
"price t comments",1
"sell lots open",1
"time price t",1
"t give area",1
"usdcad t give",1
"breakout rejections short",1
"long breakout rejections",1
"usdcad long breakout",1
"extension rolling stops",1
"loonie extension rolling",1
"rolling stops position",1
"usdcad loonie extension",1
"area good sho",1
"cha news coming",1
"good sho cha",1
"news coming min",1
"sho cha news",1
"shows weakness area",1
"weakness area good",1
"speaking usdcad usdchf",1
"canadian nov manufacturing",1
"manufacturing sales exp",1
"nov manufacturing sales",1
"charts significant move",1
"fxc charts significant",1
"significant move area",1
"usdcad fxc charts",1
"chf means t",1
"eur chf means",1
"figure eurusd usdchf",1
"means t figure",1
"t figure eurusd",1
"usdcad eur chf",1
"broken higher support",1
"higher support starts",1
"usdcad broken higher",1
"break targets ish",1
"close dec high",1
"daily resistance line",1
"dec high dsma",1
"highs sma break",1
"ish close dec",1
"line nov highs",1
"nov highs sma",1
"resistance line nov",1
"sma break targets",1
"targets ish close",1
"usdcad daily resistance",1
"breach open topside",1
"coma daily res",1
"coming coma daily",1
"daily res watch",1
"finally coming coma",1
"res watch rsi",1
"rsi breach open",1
"usdcad finally coming",1
"watch rsi breach",1
"guest commentary hit",1
"usdcad rocket ship",1
"broke yearly high",1
"high zone higher",1
"usdcad broke yearly",1
"yearly high zone",1
"zone higher resistance",1
"h rsi h",1
"high h rsi",1
"r yearly high",1
"resistance weekly r",1
"usdcad resistance weekly",1
"weekly r yearly",1
"yearly high h",1
"entered short usdcad",1
"rolling stops sides",1
"usdcad rolling stops",1
"brick wall entry",1
"coming brick wall",1
"entry awaits quicker",1
"usdcad coming brick",1
"wall entry awaits",1
"usdcad breather position",1
"continue core positions",1
"core positions exandle",1
"exandle taking profit",1
"layer put jan",1
"longs working continue",1
"positions exandle taking",1
"profit usdcad layer",1
"taking profit usdcad",1
"usd longs working",1
"usdcad layer put",1
"working continue core",1
"brave buy webinar",1
"buy webinar wasn",1
"surging brave buy",1
"usdcad surging brave",1
"webinar wasn t",1
"bid key level",1
"cme bid key",1
"stops usdcad cme",1
"usdcad cme bid",1
"broadly stronger oanda",1
"cad loonie loses",1
"greenback broadly stronger",1
"ground greenback broadly",1
"loonie loses ground",1
"loses ground greenback",1
"stronger oanda blog",1
"buy usdcad waiting",1
"pending buy usdcad",1
"pullback reenter long",1
"waiting pullback reenter",1
"usdcad blows trendlines",1
"exited usdcad pips",1
"pips profit equity",1
"rally real blog",1
"breather wrong reentry",1
"reentry previous support",1
"rolled tight breather",1
"tight breather wrong",1
"usdcad rolled tight",1
"wrong reentry previous",1
"importantly caught move",1
"usdcad importantly caught",1
"work usdcad importantly",1
"breaks ma races",1
"line resistance visit",1
"ma races trend",1
"races trend line",1
"resistance visit live",1
"usdcad breaks ma",1
"de seans zirvesini",1
"seans zirvesini belirledi",1
"usdcad de seans",1
"biggest usdcad rally",1
"board wedge top",1
"cad dropping board",1
"dropping board wedge",1
"rally cad dropping",1
"usdcad rally cad",1
"breaking green line",1
"bullish usdcad long",1
"green line bullish",1
"line bullish usdcad",1
"long long risk",1
"update usdcad breaking",1
"usdcad breaking green",1
"knew usdcad price",1
"members knew usdcad",1
"triggered tweeted earlier",1
"usdcad triggered tweeted",1
"lots time left",1
"usdcad lots time",1
"big reversal highly",1
"captain obvious close",1
"close upside big",1
"highly suspect abt",1
"obvious close upside",1
"reversal highly suspect",1
"suspect abt move",1
"upside big reversal",1
"usdcad captain obvious",1
"bounce btw usdcad",1
"btw usdcad bad",1
"expecting bounce btw",1
"ish expecting bounce",1
"support ish expecting",1
"usdcad bad eh",1
"deflation years financial",1
"financial turmoil spy",1
"gbpusd usdjpy usdx",1
"qqq gbpusd usdjpy",1
"spy qqq gbpusd",1
"turmoil spy qqq",1
"usdjpy usdx usdcad",1
"years financial turmoil",1
"audusd long flat",1
"flat weekend peace",1
"guppy short audusd",1
"long flat weekend",1
"usdcad guppy short",1
"cash rate call",1
"current usdcad cash",1
"highs current usdcad",1
"session highs current",1
"usdcad cash rate",1
"area hold don",1
"b c don",1
"c don t",1
"don t position",1
"don t yield",1
"primarily b c",1
"t yield primarily",1
"usdcad area hold",1
"yield primarily b",1
"audusd nzdusd current",1
"nzdusd current ranges",1
"positions audusd nzdusd",1
"risk positions audusd",1
"success audusd usdcad",1
"usdcad risk positions",1
"cad short usdcad",1
"cftc cot data",1
"commercials remained steadily",1
"cot data shows",1
"data shows commercials",1
"net long cad",1
"remained steadily net",1
"shows commercials remained",1
"steadily net long",1
"usdcad cftc cot",1
"start uptrend interim",1
"uptrend interim consol",1
"usdcad start uptrend",1
"advanced improved risk",1
"appetite action usdcad",1
"cad canadian advanced",1
"canadian advanced improved",1
"improved risk appetite",1
"risk appetite action",1
"broke recently defined",1
"closed time weeks",1
"defined range closed",1
"range closed time",1
"recently defined range",1
"usdcad broke recently",1
"garth usdcad rally",1
"bearish time frames",1
"bullihs usdcad bearish",1
"time frames pips",1
"usdcad bearish time",1
"buy gbpusd sell",1
"gbpusd sell usdcad",1
"monday morning buy",1
"morning buy gbpusd",1
"n u small",1
"sell usdcad n",1
"small pips alright",1
"u small pips",1
"usdcad n u",1
"cftc data updated",1
"cot indexes data",1
"data jan indexes",1
"data updated usdcad",1
"extreme lt posit",1
"fx majors cot",1
"indexes cftc data",1
"indexes data jan",1
"jan indexes cftc",1
"majors cot indexes",1
"remains extreme lt",1
"updated usdcad remains",1
"usdcad remains extreme",1
"cad weekly analysis",1
"weekly analysis january",1
"majors large trad",1
"majors large traders",1
"usdcad jr usdcad",1
"game plan remember",1
"gbpusd long scalp",1
"long scalp usdjpy",1
"plan remember plan",1
"scalp usdjpy game",1
"short gbpusd long",1
"usdjpy game plan",1
"b usdcad biggi",1
"nice b usdcad",1
"cultural relationships characteristics",1
"currency pairs geographical",1
"economic cultural relationships",1
"eurgbp similar currency",1
"geographical economic cultural",1
"pairs geographical economic",1
"similar currency pairs",1
"usdcad eurgbp similar",1
"gmts usdcad w",1
"broke resistance stock",1
"forum calendar fo",1
"resistance stock forum",1
"blog usdcad broke",1
"broke resistancecountingpips bl",1
"usdcad broke resistancecountingpips",1
"closely week goldman",1
"follow closely week",1
"fx market movers",1
"goldman sachs eurusd",1
"market movers follow",1
"movers follow closely",1
"sachs eurusd usdjpy",1
"week goldman sachs",1
"area line thin",1
"hold area line",1
"line thin price",1
"loonie hold area",1
"thin price price",1
"usdcad loonie hold",1
"analysis usdcad broke",1
"high friday suggesting",1
"reached high friday",1
"pips pips tornado",1
"pips tornado fx",1
"sell limit triggered",1
"higher close record",1
"recovering vulnerable action",1
"bullish sentiment week",1
"lows signals bullish",1
"momentum trend rising",1
"positive momentum trend",1
"rising lows signals",1
"signals bullish sentiment",1
"stronger positive momentum",1
"trend rising lows",1
"usdcad stronger positive",1
"forexsurvivor latest information",1
"forexsurvivor latest informati",1
"barcap usdcad close",1
"bias higher reassess",1
"bottom trgt support",1
"close complete double",1
"complete double bottom",1
"double bottom trgt",1
"support bias higher",1
"trgt support bias",1
"usdcad close complete",1
"corrective path short",1
"eurgbp video min",1
"path short term",1
"short term eurgbp",1
"term eurgbp video",1
"expanded november usdcad",1
"expanded november action",1
"november action usdcad",1
"h buy setup",1
"higher nice h",1
"nice h buy",1
"abv tl h",1
"binni usdcad close",1
"close abv tl",1
"good long h",1
"h tf good",1
"h wait h",1
"long h wait",1
"tf good long",1
"tl h tf",1
"usdcad close abv",1
"wait h close",1
"strategist usdcad inside",1
"fxstreetreports usdcad recovering",1
"news usdcad recovering",1
"flotte autour de",1
"usdcad flotte autour",1
"didnt open usdcad",1
"market situation u",1
"situation u didnt",1
"u didnt open",1
"target parity break",1
"usdcad target parity",1
"cad movement markets",1
"enjoy holiday oanda",1
"holiday oanda blog",1
"markets enjoy holiday",1
"movement markets enjoy",1
"cad touches session",1
"highs quiet holiday",1
"quiet holiday usdcad",1
"session highs quiet",1
"touches session highs",1
"usd cad touches",1
"eurusd pretty quiet",1
"morning tight ranges",1
"pretty quiet morning",1
"quiet morning tight",1
"usdcad eurusd pretty",1
"ma nd resistance",1
"nd resistance ma",1
"resistance ma support",1
"testing ma nd",1
"usdcad testing ma",1
"time mark important",1
"bar usdcad d",1
"blog usdcad facing",1
"channel resistance countingpips",1
"channel resistancecountingpips blog",1
"facing channel resistancecountingpips",1
"persist term tds",1
"range persist term",1
"usdcad range persist",1
"c f cl",1
"cad yr correlation",1
"correlation wti crude",1
"crude c f",1
"decline fed cad",1
"fed cad yr",1
"lt decline fed",1
"usdcad lt decline",1
"wti crude c",1
"yr correlation wti",1
"enter retracement audusd",1
"nzdusd setups working",1
"setups working time",1
"time enter retracement",1
"usdcad nzdusd setups",1
"working time enter",1
"usdcad cadjpy cad",1
"pips pips white",1
"pips white bear",1
"lots usdcad white",1
"usdcad white bear",1
"ahead sales usdcad",1
"cad printing fresh",1
"distribution pattern forming",1
"fills gap distribution",1
"gap distribution pattern",1
"usdcad fills gap",1
"audusd here nzdusd",1
"entry was taking",1
"here nzdusd here",1
"here taking loss",1
"loss usdcad entry",1
"nzdusd here taking",1
"taking audusd here",1
"taking loss usdcad",1
"usdcad entry was",1
"was taking off",1
"retail sales forexlive",1
"sales forexlive blog",1
"eurusd smooth usdcad",1
"overnight eurusd smooth",1
"smooth usdcad stop",1
"stopped overnight eurusd",1
"usdcad stop reached",1
"eurgbp usdchf opened",1
"gbpcad short eurgbp",1
"long usdcad gbpcad",1
"opened hr clos",1
"short eurgbp usdchf",1
"usdcad gbpcad short",1
"usdchf opened hr",1
"double top diverg",1
"h double top",1
"usdcad h double",1
"cad retraces retail",1
"avec support ferme",1
"ferme td securities",1
"flash usdcad avec",1
"support ferme td",1
"usdcad avec support",1
"continues outperform v",1
"outperform v big",1
"usdcad continues outperform",1
"v big level",1
"eurgbp usdcad watch",1
"usdcad watch morn",1
"correction r r",1
"r r r",1
"r r usdcad",1
"usdcad bears depends",1
"breaking higher r",1
"higher r r",1
"r r ma",1
"usdcad breaking higher",1
"breather holding position",1
"strong breather holding",1
"usdcad strong breather",1
"gotta retweet losing",1
"pips gotta retweet",1
"retweet losing lol",1
"usdcad pips gotta",1
"bearish patterns forming",1
"c f bearish",1
"f bearish patterns",1
"forming usdcad inverse",1
"high correlation spy",1
"patterns forming usdcad",1
"shows weakness cha",1
"usdcad calculated resistance",1
"mind usdcad week",1
"range reversion fxc",1
"reversion fxc c",1
"usdcad week range",1
"week range reversion",1
"cad steady mixed",1
"mixed canadian retail",1
